,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
4993,fse-fse2024,10.1145/3643776,7,SUCCESS,T,,,,,,
4994,fse-fse2024,10.1145/3660824,4,SUCCESS,P,,,,,,
4995,fse-fse2024,10.1145/3643751,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4996,fse-fse2024,10.1145/3643733,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
4997,fse-fse2024,10.1145/3660803,5,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
4998,fse-fse2024,10.1145/3660791,6,SUCCESS,P,,,,,,
4999,fse-fse2024,10.1145/3643779,8,SUCCESS,P,,,,,,
5000,issta-issta2024,10.1145/3650212.3680302,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
5001,esem-esem2024,10.1145/3674805.3686682,1,SUCCESS,P,,,,,,
5002,esem-esem2024,10.1145/3674805.3686691,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5003,esem-esem2024,10.1145/3674805.3686697,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Combination,1
5004,esem-esem2024,10.1145/3674805.3686693,2,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
5005,esem-esem2024,10.1145/3674805.3686679,2,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
5006,kbse-ase2024,10.1145/3691620.3695016,5,SUCCESS,P,,,,,,
5007,kbse-ase2024,10.1145/3691620.3694982,1,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
5008,kbse-ase2024,10.1145/3691620.3695516,2,SUCCESS,D,Diagram,Timeline,Timeline,2.0,Single,1
5009,kbse-ase2024,10.1145/3691620.3694983,5,SUCCESS,P,,,,,,
5010,kbse-ase2024,10.1145/3691620.3695013,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5011,kbse-ase2024,10.1145/3691620.3695522,1,SUCCESS,P,,,,,,
5012,kbse-ase2024,10.1145/3691620.3695545,6,SUCCESS,P,,,,,,
5013,kbse-ase2024,10.1145/3691620.3695542,3,SUCCESS,P,,,,,,
5014,kbse-ase2024,10.1145/3691620.3695062,1,SUCCESS,P,,,,,,
5015,kbse-ase2024,10.1145/3691620.3694984,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
5016,kbse-ase2024,10.1145/3691620.3695033,3,SUCCESS,P,,,,,,
5017,kbse-ase2024,10.1145/3691620.3694994,7,SUCCESS,P,,,,,,
5018,kbse-ase2024,10.1145/3691620.3695517,1,SUCCESS,P,,,,,,
5019,kbse-ase2024,10.1145/3691620.3695510,2,SUCCESS,P,,,,,,
5020,kbse-ase2024,10.1145/3691620.3695550,6,SUCCESS,P,,,,,,
5021,kbse-ase2024,10.1145/3691620.3695511,3,SUCCESS,P,,,,,,
5022,kbse-ase2024,10.1145/3691620.3695473,4,SUCCESS,P,,,,,,
5023,kbse-ase2024,10.1145/3691620.3695059,1,SUCCESS,P,,,,,,
5024,issta-issta2024,10.1145/3650212.3652111,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,3
5025,issta-issta2024,10.1145/3650212.3680372,10,SUCCESS,P,,,,,,
5026,issta-issta2024,10.1145/3650212.3680380,3,SUCCESS,T,,,,,,
5027,issta-issta2024,10.1145/3650212.3652116,3,SUCCESS,P,,,,,,
5028,issta-issta2024,10.1145/3650212.3680347,3,SUCCESS,P,,,,,,
5029,issta-issta2024,10.1145/3650212.3680318,11,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5030,issta-issta2024,10.1145/3650212.3680329,1,SUCCESS,P,,,,,,
5031,issta-issta2024,10.1145/3650212.3680382,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
5032,issta-issta2024,10.1145/3650212.3680397,7,SUCCESS,P,,,,,,
5033,issta-issta2024,10.1145/3650212.3680314,3,SUCCESS,P,,,,,,
5034,issta-issta2024,10.1145/3650212.3652135,2,SUCCESS,P,,,,,,
5035,issta-issta2024,10.1145/3650212.3652108,3,SUCCESS,P,,,,,,
5036,issta-issta2024,10.1145/3650212.3680321,1,SUCCESS,P,,,,,,
5037,issta-issta2024,10.1145/3650212.3680357,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5038,issta-issta2024,10.1145/3650212.3652139,2,SUCCESS,P,,,,,,
5039,issta-issta2024,10.1145/3650212.3680323,6,SUCCESS,P,,,,,,
5040,issta-issta2024,10.1145/3650212.3680304,3,SUCCESS,P,,,,,,
5041,issta-issta2024,10.1145/3650212.3652105,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5042,issta-issta2024,10.1145/3650212.3680398,17,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
5043,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
5044,issta-issta2024,10.1145/3650212.3652116,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5045,issta-issta2024,10.1145/3650212.3680393,8,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,5
5046,kbse-ase2024,10.1145/3691620.3695472,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
5047,kbse-ase2024,10.1145/3691620.3695492,5,SUCCESS,P,,,,,,
5048,kbse-ase2024,10.1145/3691620.3695073,3,SUCCESS,P,,,,,,
5049,icse-icse2024,10.1145/3597503.3623320,8,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,4
5050,models-models2024,10.1145/3640310.3674082,11,SUCCESS,P,,,,,,
5051,models-models2024,10.1145/3640310.3674094,8,SUCCESS,P,,,,,,
5052,models-models2024,10.1145/3640310.3674086,8,SUCCESS,T,,,,,,
5053,models-models2024,10.1145/3640310.3674095,1,SUCCESS,P,,,,,,
5054,models-models2024,10.1145/3640310.3674101,3,SUCCESS,P,,,,,,
5055,models-models2024,10.1145/3640310.3674079,2,SUCCESS,P,,,,,,
5056,models-models2024,10.1145/3640310.3674097,5,SUCCESS,P,,,,,,
5057,models-models2024,10.1145/3640310.3674094,4,SUCCESS,P,,,,,,
5058,models-models2024,10.1145/3640310.3674089,1,SUCCESS,P,,,,,,
5059,models-models2024,10.1145/3640310.3674091,6,SUCCESS,P,,,,,,
5060,models-models2024,10.1145/3640310.3674080,4,SUCCESS,P,,,,,,
5061,models-models2024,10.1145/3640310.3674083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
5062,models-models2024,10.1145/3640310.3674083,5,SUCCESS,T,,,,,,
5063,models-models2024,10.1145/3640310.3674087,1,SUCCESS,P,,,,,,
5064,models-models2024,10.1145/3640310.3674087,6,SUCCESS,P,,,,,,
5065,models-models2024,10.1145/3640310.3674095,2,SUCCESS,P,,,,,,
5066,models-models2024,10.1145/3640310.3674081,6,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Combination,1
5067,models-models2024,10.1145/3640310.3674104,1,SUCCESS,P,,,,,,
5068,models-models2024,10.1145/3640310.3674101,10,SUCCESS,P,,,,,,
5069,models-models2024,10.1145/3640310.3674102,3,SUCCESS,P,,,,,,
5070,models-models2024,10.1145/3640310.3674096,1,SUCCESS,P,,,,,,
5071,models-models2024,10.1145/3640310.3674087,2,SUCCESS,P,,,,,,
5072,models-models2024,10.1145/3640310.3674089,3,SUCCESS,P,,,,,,
5073,models-models2024,10.1145/3640310.3674102,2,SUCCESS,P,,,,,,
5074,models-models2024,10.1145/3640310.3674101,4,SUCCESS,P,,,,,,
5075,issta-issta2024,10.1145/3650212.3652120,4,SUCCESS,P,,,,,,
5076,issta-issta2024,10.1145/3650212.3680400,10,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Grouped,1
5077,issta-issta2024,10.1145/3650212.3680369,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,6
5078,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
5079,issta-issta2024,10.1145/3650212.3680342,7,SUCCESS,P,,,,,,
5080,issta-issta2024,10.1145/3650212.3680384,4,SUCCESS,P,,,,,,
5081,issta-issta2024,10.1145/3650212.3652143,5,SUCCESS,P,,,,,,
5082,issta-issta2024,10.1145/3650212.3680319,6,SUCCESS,P,,,,,,
5083,issta-issta2024,10.1145/3650212.3680350,3,SUCCESS,P,,,,,,
5084,issta-issta2024,10.1145/3650212.3680401,1,SUCCESS,P,,,,,,
5085,issta-issta2024,10.1145/3650212.3680339,7,SUCCESS,P,,,,,,
5086,issta-issta2024,10.1145/3650212.3680341,3,SUCCESS,P,,,,,,
5087,issta-issta2024,10.1145/3650212.3680347,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Combination,3
5088,issta-issta2024,10.1145/3650212.3680302,10,SUCCESS,P,,,,,,
5089,issta-issta2024,10.1145/3650212.3680359,9,SUCCESS,P,,,,,,
5090,issta-issta2024,10.1145/3650212.3680374,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
5091,issta-issta2024,10.1145/3650212.3680328,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5092,issta-issta2024,10.1145/3650212.3680326,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5093,issta-issta2024,10.1145/3650212.3652107,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Grouped,1
5094,issta-issta2024,10.1145/3650212.3652126,3,SUCCESS,P,,,,,,
5095,issta-issta2024,10.1145/3650212.3680388,1,SUCCESS,P,,,,,,
5096,icse-icse2024,10.1145/3597503.3639204,3,SUCCESS,P,,,,,,
5097,icse-icse2024,10.1145/3597503.3639171,7,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Single,1
5098,icse-icse2024,10.1145/3597503.3623317,5,SUCCESS,D,Diagram,Sankey Diagram,Sankey Diagram,2.0,Single,1
5099,icse-icse2024,10.1145/3597503.3639231,8,SUCCESS,P,,,,,,
5100,icse-icse2024,10.1145/3597503.3639203,3,SUCCESS,P,,,,,,
5101,icse-icse2024,10.1145/3597503.3623310,4,SUCCESS,T,,,,,,
5102,icse-icse2024,10.1145/3597503.3623298,2,SUCCESS,P,,,,,,
5103,icse-icse2024,10.1145/3597503.3639081,1,SUCCESS,P,,,,,,
5104,icse-icse2024,10.1145/3597503.3639110,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
5105,icse-icse2024,10.1145/3597503.3639148,5,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Grouped,1
5106,icse-icse2024,10.1145/3597503.3639124,8,SUCCESS,P,,,,,,
5107,icse-icse2024,10.1145/3597503.3639157,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5108,icse-icse2024,10.1145/3597503.3608140,6,SUCCESS,P,,,,,,
5109,icse-icse2024,10.1145/3597503.3639138,7,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5110,icse-icse2024,10.1145/3597503.3639218,5,SUCCESS,P,,,,,,
5111,icse-icse2024,10.1145/3597503.3639082,7,SUCCESS,D,Diagram,Sankey Diagram,Sankey Diagram,2.0,Single,1
5112,icse-icse2024,10.1145/3597503.3639212,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
5113,icse-icse2024,10.1145/3597503.3639179,5,SUCCESS,P,,,,,,
5114,icse-icse2024,10.1145/3597503.3639170,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Multipanel,3
5115,icse-icse2024,10.1145/3597503.3639226,2,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5116,icse-icse2024,10.1145/3597503.3639215,5,SUCCESS,P,,,,,,
5117,icse-icse2024,10.1145/3597503.3623326,5,SUCCESS,P,,,,,,
5118,icse-icse2024,10.1145/3597503.3623326,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5119,icse-icse2024,10.1145/3597503.3639166,1,SUCCESS,P,,,,,,
5120,icse-icse2024,10.1145/3597503.3639106,4,SUCCESS,P,,,,,,
5121,icse-icse2024,10.1145/3597503.3639078,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
5122,icse-icse2024,10.1145/3597503.3623316,2,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Single,1
5123,icse-icse2024,10.1145/3597503.3639134,4,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Combination,1
5124,msr-msr2024,10.1145/3643991.3644936,2,SUCCESS,P,,,,,,
5125,re-re2024,10.1109/RE59067.2024.00013,2,SUCCESS,T,,,,,,
5126,re-re2024,10.1109/RE59067.2024.00021,1,SUCCESS,D,Diagram,Illustration (or Rendering),Illustration (or Rendering),2.0,Single,1
5127,re-re2024,10.1109/RE59067.2024.00027,3,SUCCESS,P,,,,,,
5128,re-re2024,10.1109/RE59067.2024.00027,2,SUCCESS,P,,,,,,
5129,re-re2024,10.1109/RE59067.2024.00024,3,SUCCESS,P,,,,,,
5130,re-re2024,10.1109/RE59067.2024.00022,1,SUCCESS,P,,,,,,
5131,re-re2024,10.1109/RE59067.2024.00022,5,SUCCESS,T,,,,,,
5132,re-re2024,10.1109/RE59067.2024.00013,1,SUCCESS,P,,,,,,
5133,re-re2024,10.1109/RE59067.2024.00027,5,SUCCESS,P,,,,,,
5134,re-re2024,10.1109/RE59067.2024.00022,3,SUCCESS,P,,,,,,
5135,re-re2024,10.1109/RE59067.2024.00013,4,SUCCESS,P,,,,,,
5136,re-re2024,10.1109/RE59067.2024.00027,6,SUCCESS,P,,,,,,
5137,re-re2024,10.1109/RE59067.2024.00012,2,SUCCESS,P,,,,,,
5138,re-re2024,10.1109/RE59067.2024.00015,1,SUCCESS,P,,,,,,
5139,re-re2024,10.1109/RE59067.2024.00013,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
5140,re-re2024,10.1109/RE59067.2024.00028,5,SUCCESS,P,,,,,,
5141,re-re2024,10.1109/RE59067.2024.00019,2,SUCCESS,P,,,,,,
5142,issta-issta2024,10.1145/3650212.3652105,7,SUCCESS,P,,,,,,
5143,issta-issta2024,10.1145/3650212.3680301,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,6
5144,issta-issta2024,10.1145/3650212.3680399,2,SUCCESS,P,,,,,,
5145,issta-issta2024,10.1145/3650212.3680320,6,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,2
5146,issta-issta2024,10.1145/3650212.3680326,7,SUCCESS,P,,,,,,
5147,issta-issta2024,10.1145/3650212.3680387,2,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Single,1
5148,kbse-ase2024,10.1145/3691620.3695056,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Grouped,1
5149,kbse-ase2024,10.1145/3691620.3694986,2,SUCCESS,P,,,,,,
5150,kbse-ase2024,10.1145/3691620.3695056,5,SUCCESS,T,,,,,,
5151,kbse-ase2024,10.1145/3691620.3695013,5,SUCCESS,P,,,,,,
5152,kbse-ase2024,10.1145/3691620.3695008,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5153,kbse-ase2024,10.1145/3691620.3695036,4,SUCCESS,P,,,,,,
5154,seams-seams2024,10.1145/3643915.3644095,3,SUCCESS,P,,,,,,
5155,seams-seams2024,10.1145/3643915.3644091,4,SUCCESS,P,,,,,,
5156,seams-seams2024,10.1145/3643915.3644099,4,SUCCESS,P,,,,,,
5157,seams-seams2024,10.1145/3643915.3644100,1,SUCCESS,P,,,,,,
5158,seams-seams2024,10.1145/3643915.3644087,1,SUCCESS,P,,,,,,
5159,seams-seams2024,10.1145/3643915.3644091,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5160,seams-seams2024,10.1145/3643915.3644083,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
5161,seams-seams2024,10.1145/3643915.3644085,5,SUCCESS,P,,,,,,
5162,seams-seams2024,10.1145/3643915.3644082,2,SUCCESS,P,,,,,,
5163,seams-seams2024,10.1145/3643915.3644097,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5164,seams-seams2024,10.1145/3643915.3644087,2,SUCCESS,P,,,,,,
5165,seams-seams2024,10.1145/3643915.3644088,1,SUCCESS,P,,,,,,
5166,seams-seams2024,10.1145/3643915.3644087,7,SUCCESS,P,,,,,,
5167,seams-seams2024,10.1145/3643915.3644084,6,SUCCESS,P,,,,,,
5168,seams-seams2024,10.1145/3643915.3644090,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,2
5169,seams-seams2024,10.1145/3643915.3644087,4,SUCCESS,P,,,,,,
5170,seams-seams2024,10.1145/3643915.3644092,1,SUCCESS,P,,,,,,
5171,seams-seams2024,10.1145/3643915.3644081,1,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Multipanel,2
5172,seams-seams2024,10.1145/3643915.3644087,5,SUCCESS,P,,,,,,
5173,icse-icse2024,10.1145/3597503.3639116,2,SUCCESS,P,,,,,,
5174,icse-icse2024,10.1145/3597503.3639210,5,SUCCESS,P,,,,,,
5175,msr-msr2024,10.1145/3643991.3644922,3,SUCCESS,P,,,,,,
5176,msr-msr2024,10.1145/3643991.3644930,2,SUCCESS,P,,,,,,
5177,msr-msr2024,10.1145/3643991.3644932,16,SUCCESS,T,,,,,,
5178,msr-msr2024,10.1145/3643991.3644926,3,SUCCESS,P,,,,,,
5179,msr-msr2024,10.1145/3643991.3644915,3,SUCCESS,D,Diagram,Timeline,Timeline,2.0,Single,1
5180,msr-msr2024,10.1145/3643991.3644934,1,SUCCESS,P,,,,,,
5181,msr-msr2024,10.1145/3643991.3644905,1,SUCCESS,P,,,,,,
5182,msr-msr2024,10.1145/3643991.3644926,5,SUCCESS,D,Point,Dot Plot,Dot Plot,2.0,Combination,1
5183,msr-msr2024,10.1145/3643991.3644898,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5184,msr-msr2024,10.1145/3643991.3644908,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
5185,msr-msr2024,10.1145/3643991.3644916,2,SUCCESS,P,,,,,,
5186,msr-msr2024,10.1145/3643991.3644932,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
5187,msr-msr2024,10.1145/3643991.3644913,3,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
5188,msr-msr2024,10.1145/3643991.3644909,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5189,msr-msr2024,10.1145/3643991.3644911,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
5190,msr-msr2024,10.1145/3643991.3644900,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
5191,msr-msr2024,10.1145/3643991.3644906,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
5192,msr-msr2024,10.1145/3643991.3644924,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5193,msr-msr2024,10.1145/3643991.3644935,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5194,msr-msr2024,10.1145/3643991.3644926,2,SUCCESS,P,,,,,,
5195,msr-msr2024,10.1145/3643991.3644913,1,SUCCESS,P,,,,,,
5196,issta-issta2024,10.1145/3650212.3680329,8,SUCCESS,P,,,,,,
5197,issta-issta2024,10.1145/3650212.3680396,7,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5198,issta-issta2024,10.1145/3650212.3680331,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
5199,issta-issta2024,10.1145/3650212.3680312,2,SUCCESS,P,,,,,,
5200,issta-issta2024,10.1145/3650212.3680379,9,SUCCESS,T,,,,,,
5201,msr-msr2024,10.1145/3643991.3644916,1,SUCCESS,P,,,,,,
5202,msr-msr2024,10.1145/3643991.3644900,1,SUCCESS,P,,,,,,
5203,msr-msr2024,10.1145/3643991.3644935,7,SUCCESS,P,,,,,,
5204,msr-msr2024,10.1145/3643991.3644909,2,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5205,msr-msr2024,10.1145/3643991.3644920,4,SUCCESS,P,,,,,,
5206,msr-msr2024,10.1145/3643991.3644932,10,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
5207,msr-msr2024,10.1145/3643991.3644908,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,4
5208,msr-msr2024,10.1145/3643991.3644905,5,SUCCESS,P,,,,,,
5209,msr-msr2024,10.1145/3643991.3644926,8,SUCCESS,P,,,,,,
5210,msr-msr2024,10.1145/3643991.3644936,4,SUCCESS,P,,,,,,
5211,msr-msr2024,10.1145/3643991.3644919,4,SUCCESS,P,,,,,,
5212,msr-msr2024,10.1145/3643991.3644930,3,SUCCESS,P,,,,,,
5213,msr-msr2024,10.1145/3643991.3644904,2,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
5214,msr-msr2024,10.1145/3643991.3644911,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Grouped,1
5215,msr-msr2024,10.1145/3643991.3644925,1,SUCCESS,P,,,,,,
5216,msr-msr2024,10.1145/3643991.3644902,1,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,2
5217,msr-msr2024,10.1145/3643991.3644915,4,SUCCESS,P,,,,,,
5218,msr-msr2024,10.1145/3643991.3644936,5,SUCCESS,P,,,,,,
5219,msr-msr2024,10.1145/3643991.3644897,2,SUCCESS,P,,,,,,
5220,msr-msr2024,10.1145/3643991.3644936,3,SUCCESS,P,,,,,,
5221,seams-seams2024,10.1145/3643915.3644095,2,SUCCESS,P,,,,,,
5222,seams-seams2024,10.1145/3643915.3644081,2,SUCCESS,P,,,,,,
5223,seams-seams2024,10.1145/3643915.3644092,4,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,2
5224,seams-seams2024,10.1145/3643915.3644091,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5225,seams-seams2024,10.1145/3643915.3644089,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
5226,seams-seams2024,10.1145/3643915.3644084,3,SUCCESS,P,,,,,,
5227,issta-issta2024,10.1145/3650212.3652140,4,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
5228,issta-issta2024,10.1145/3650212.3680324,2,SUCCESS,P,,,,,,
5229,issta-issta2024,10.1145/3650212.3652141,8,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
5230,issta-issta2024,10.1145/3650212.3680351,8,SUCCESS,P,,,,,,
5231,issta-issta2024,10.1145/3650212.3680323,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Combination,1
5232,issta-issta2024,10.1145/3650212.3680382,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
5233,issta-issta2024,10.1145/3650212.3680336,1,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,3
5234,issta-issta2024,10.1145/3650212.3680338,1,SUCCESS,P,,,,,,
5235,issta-issta2024,10.1145/3650212.3680378,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
5236,issta-issta2024,10.1145/3650212.3652120,6,SUCCESS,P,,,,,,
5237,issta-issta2024,10.1145/3650212.3680396,3,SUCCESS,P,,,,,,
5238,issta-issta2024,10.1145/3650212.3680400,11,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,3
5239,issta-issta2024,10.1145/3650212.3652133,2,SUCCESS,P,,,,,,
5240,issta-issta2024,10.1145/3650212.3680377,7,SUCCESS,P,,,,,,
5241,issta-issta2024,10.1145/3650212.3680318,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
5242,issta-issta2024,10.1145/3650212.3680375,10,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
5243,issta-issta2024,10.1145/3650212.3680337,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,2
5244,issre-issre2024,10.1109/ISSRE62328.2024.00013,2,SUCCESS,P,,,,,,
5245,issre-issre2024,10.1109/ISSRE62328.2024.00031,5,SUCCESS,P,,,,,,
5246,issre-issre2024,10.1109/ISSRE62328.2024.00025,3,SUCCESS,P,,,,,,
5247,issre-issre2024,10.1109/ISSRE62328.2024.00029,1,SUCCESS,P,,,,,,
5248,issre-issre2024,10.1109/ISSRE62328.2024.00020,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
5249,issre-issre2024,10.1109/ISSRE62328.2024.00031,4,SUCCESS,P,,,,,,
5250,issre-issre2024,10.1109/ISSRE62328.2024.00019,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
5251,issre-issre2024,10.1109/ISSRE62328.2024.00021,5,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,6
5252,issre-issre2024,10.1109/ISSRE62328.2024.00025,2,SUCCESS,P,,,,,,
5253,issre-issre2024,10.1109/ISSRE62328.2024.00012,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
5254,issre-issre2024,10.1109/ISSRE62328.2024.00014,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
5255,issre-issre2024,10.1109/ISSRE62328.2024.00017,1,SUCCESS,P,,,,,,
5256,issre-issre2024,10.1109/ISSRE62328.2024.00024,1,SUCCESS,P,,,,,,
5257,issre-issre2024,10.1109/ISSRE62328.2024.00022,5,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,3
5258,issre-issre2024,10.1109/ISSRE62328.2024.00021,11,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
5259,issre-issre2024,10.1109/ISSRE62328.2024.00019,8,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,4
5260,issre-issre2024,10.1109/ISSRE62328.2024.00016,2,SUCCESS,P,,,,,,
5261,issre-issre2024,10.1109/ISSRE62328.2024.00014,12,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Grouped,1
5262,issre-issre2024,10.1109/ISSRE62328.2024.00025,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
5263,issre-issre2024,10.1109/ISSRE62328.2024.00030,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
5264,issre-issre2024,10.1109/ISSRE62328.2024.00023,6,SUCCESS,P,,,,,,
5265,issre-issre2024,10.1109/ISSRE62328.2024.00032,1,SUCCESS,P,,,,,,
5266,issre-issre2024,10.1109/ISSRE62328.2024.00023,4,SUCCESS,P,,,,,,
5267,issre-issre2024,10.1109/ISSRE62328.2024.00032,4,SUCCESS,P,,,,,,
