,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
3158,fse-fse2024,10.1145/3643774,1,SUCCESS,P,,,,,,
3159,fse-fse2024,10.1145/3643772,5,SUCCESS,P,,,,,,
3160,fse-fse2024,10.1145/3660808,14,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,3
3161,fse-fse2024,10.1145/3660808,14,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,3
3162,fse-fse2024,10.1145/3660808,14,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,3
3163,fse-fse2024,10.1145/3660804,7,SUCCESS,P,,,,,,
3164,fse-fse2024,10.1145/3660785,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,4
3165,fse-fse2024,10.1145/3660785,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,4
3166,fse-fse2024,10.1145/3660785,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,4
3167,fse-fse2024,10.1145/3660785,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,4
3168,fse-fse2024,10.1145/3660800,4,SUCCESS,P,,,,,,
3169,fse-fse2024,10.1145/3660779,1,SUCCESS,P,,,,,,
3170,fse-fse2024,10.1145/3643735,2,SUCCESS,P,,,,,,
3171,fse-fse2024,10.1145/3660825,9,SUCCESS,P,,,,,,
3172,fse-fse2024,10.1145/3643766,1,SUCCESS,P,,,,,,
3173,fse-fse2024,10.1145/3660802,10,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3174,fse-fse2024,10.1145/3660777,4,SUCCESS,P,,,,,,
3175,fse-fse2024,10.1145/3660814,7,SUCCESS,T,,,,,,
3176,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3177,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3178,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3179,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3180,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3181,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3182,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3183,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3184,fse-fse2024,10.1145/3660808,7,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,9
3185,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Distribution,Histogram,Histogram,2,Multipanel,7
3186,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,7
3187,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,7
3188,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,7
3189,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,7
3190,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,7
3191,fse-fse2024,10.1145/3660768,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,7
3192,fse-fse2024,10.1145/3660791,2,SUCCESS,P,,,,,,
3193,kbse-ase2024,10.1145/3691620.3695543,3,FAILED,,,,,,,
3194,kbse-ase2024,10.1145/3691620.3695500,2,FAILED,,,,,,,
3195,kbse-ase2024,10.1145/3691620.3695525,2,FAILED,,,,,,,
3196,kbse-ase2024,10.1145/3691620.3695475,5,FAILED,,,,,,,
3197,kbse-ase2024,10.1145/3691620.3695515,5,FAILED,,,,,,,
3198,kbse-ase2024,10.1145/3691620.3695002,2,FAILED,,,,,,,
3199,kbse-ase2024,10.1145/3691620.3696020,2,FAILED,,,,,,,
3200,kbse-ase2024,10.1145/3691620.3695518,5,FAILED,,,,,,,
3201,kbse-ase2024,10.1145/3691620.3695518,3,FAILED,,,,,,,
3202,kbse-ase2024,10.1145/3691620.3695068,3,FAILED,,,,,,,
3203,kbse-ase2024,10.1145/3691620.3694992,1,FAILED,,,,,,,
3204,kbse-ase2024,10.1145/3691620.3694987,1,FAILED,,,,,,,
3205,kbse-ase2024,10.1145/3691620.3694996,6,FAILED,,,,,,,
3206,kbse-ase2024,10.1145/3691620.3695015,3,FAILED,,,,,,,
3207,kbse-ase2024,10.1145/3691620.3695503,1,FAILED,,,,,,,
3208,kbse-ase2024,10.1145/3691620.3695521,9,FAILED,,,,,,,
3209,kbse-ase2024,10.1145/3691620.3695595,1,FAILED,,,,,,,
3210,kbse-ase2024,10.1145/3691620.3695503,2,FAILED,,,,,,,
3211,kbse-ase2024,10.1145/3691620.3695025,2,FAILED,,,,,,,
3212,kbse-ase2024,10.1145/3691620.3695014,1,FAILED,,,,,,,
3213,kbse-ase2024,10.1145/3691620.3695064,8,FAILED,,,,,,,
3214,kbse-ase2024,10.1145/3691620.3695034,1,FAILED,,,,,,,
3215,kbse-ase2024,10.1145/3691620.3695472,4,FAILED,,,,,,,
3216,kbse-ase2024,10.1145/3691620.3695492,5,FAILED,,,,,,,
3217,kbse-ase2024,10.1145/3691620.3695073,3,FAILED,,,,,,,
3218,fse-fse2024,10.1145/3660767,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
3219,fse-fse2024,10.1145/3660790,4,SUCCESS,P,,,,,,
3220,fse-fse2024,10.1145/3643772,9,SUCCESS,P,,,,,,
3221,fse-fse2024,10.1145/3660789,4,SUCCESS,P,,,,,,
3222,fse-fse2024,10.1145/3660801,2,SUCCESS,P,,,,,,
3223,fse-fse2024,10.1145/3643776,8,SUCCESS,D,Point,Scatter Plot,Trend Line,2,Multipanel,2
3224,fse-fse2024,10.1145/3643756,1,SUCCESS,P,,,,,,
3225,fse-fse2024,10.1145/3660813,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Single,1
3226,fse-fse2024,10.1145/3643781,4,SUCCESS,P,,,,,,
3227,fse-fse2024,10.1145/3643732,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
3228,fse-fse2024,10.1145/3660800,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
3229,fse-fse2024,10.1145/3660816,1,SUCCESS,P,,,,,,
3230,fse-fse2024,10.1145/3643731,6,SUCCESS,P,,,,,,
3231,fse-fse2024,10.1145/3643778,5,SUCCESS,P,,,,,,
3232,fse-fse2024,10.1145/3643758,6,SUCCESS,P,,,,,,
3233,fse-fse2024,10.1145/3643751,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
3234,fse-fse2024,10.1145/3660809,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3235,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,9
3236,fse-fse2024,10.1145/3660823,2,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,6
3237,fse-fse2024,10.1145/3643782,5,SUCCESS,P,,,,,,
3238,fse-fse2024,10.1145/3660799,2,SUCCESS,P,,,,,,
3239,fse-fse2024,10.1145/3660774,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
3240,fse-fse2024,10.1145/3660815,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3241,fse-fse2024,10.1145/3643758,7,SUCCESS,P,,,,,,
3242,fse-fse2024,10.1145/3660779,9,SUCCESS,P,,,,,,
3243,icse-icse2024,10.1145/3597503.3639229,1,SUCCESS,P,,,,,,
3244,icse-icse2024,10.1145/3597503.3639086,3,SUCCESS,P,,,,,,
3245,icse-icse2024,10.1145/3597503.3608129,5,SUCCESS,P,,,,,,
3246,icse-icse2024,10.1145/3597503.3639583,1,SUCCESS,P,,,,,,
3247,icse-icse2024,10.1145/3597503.3608129,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,3
3248,icse-icse2024,10.1145/3597503.3639080,5,SUCCESS,P,,,,,,
3249,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,15
3250,icse-icse2024,10.1145/3597503.3639120,2,SUCCESS,P,,,,,,
3251,icse-icse2024,10.1145/3597503.3623325,4,SUCCESS,D,Diagram,Sankey Diagram,Sankey Diagram,2,Single,1
3252,icse-icse2024,10.1145/3597503.3623325,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
3253,icse-icse2024,10.1145/3597503.3623331,3,SUCCESS,P,,,,,,
3254,icse-icse2024,10.1145/3597503.3639198,1,SUCCESS,P,,,,,,
3255,icse-icse2024,10.1145/3597503.3639146,1,SUCCESS,P,,,,,,
3256,icse-icse2024,10.1145/3597503.3639228,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
3257,icse-icse2024,10.1145/3597503.3639200,3,SUCCESS,P,,,,,,
3258,icse-icse2024,10.1145/3597503.3639098,3,SUCCESS,P,,,,,,
3259,icse-icse2024,10.1145/3597503.3608141,2,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3260,icse-icse2024,10.1145/3597503.3623335,3,SUCCESS,P,,,,,,
3261,icse-icse2024,10.1145/3597503.3608141,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3262,icse-icse2024,10.1145/3597503.3639176,4,SUCCESS,P,,,,,,
3263,icse-icse2024,10.1145/3597503.3639133,5,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
3264,icse-icse2024,10.1145/3597503.3639164,1,SUCCESS,P,,,,,,
3265,icse-icse2024,10.1145/3597503.3639097,3,SUCCESS,P,,,,,,
3266,icse-icse2024,10.1145/3597503.3639129,7,SUCCESS,P,,,,,,
3267,icse-icse2024,10.1145/3597503.3639220,1,SUCCESS,P,,,,,,
3268,iwpc-icpc2024,10.1145/3643916.3644411,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
3269,iwpc-icpc2024,10.1145/3643916.3644425,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,6
3270,iwpc-icpc2024,10.1145/3643916.3644401,3,SUCCESS,D,Distribution,Histogram,Histogram,2,Single,1
3271,iwpc-icpc2024,10.1145/3643916.3644428,2,SUCCESS,P,,,,,,
3272,iwpc-icpc2024,10.1145/3643916.3644417,1,SUCCESS,P,,,,,,
3273,iwpc-icpc2024,10.1145/3643916.3644409,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3274,iwpc-icpc2024,10.1145/3643916.3644413,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3275,iwpc-icpc2024,10.1145/3643916.3644401,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
3276,iwpc-icpc2024,10.1145/3643916.3644414,5,SUCCESS,P,,,,,,
3277,iwpc-icpc2024,10.1145/3643916.3644414,4,SUCCESS,P,,,,,,
3278,iwpc-icpc2024,10.1145/3643916.3644400,1,SUCCESS,P,,,,,,
3279,iwpc-icpc2024,10.1145/3643916.3644401,7,SUCCESS,T,,,,,,
3280,iwpc-icpc2024,10.1145/3643916.3644417,5,FAILED,,,,,,,
3281,iwpc-icpc2024,10.1145/3643916.3644409,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3282,iwpc-icpc2024,10.1145/3643916.3644401,2,SUCCESS,D,Distribution,Histogram,Histogram,2,Single,1
3283,iwpc-icpc2024,10.1145/3643916.3644406,8,SUCCESS,P,,,,,,
3284,iwpc-icpc2024,10.1145/3643916.3644427,3,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Tree,2,Single,1
3285,iwpc-icpc2024,10.1145/3643916.3644406,3,SUCCESS,P,,,,,,
3286,iwpc-icpc2024,10.1145/3643916.3644409,9,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
3287,iwpc-icpc2024,10.1145/3643916.3644418,6,SUCCESS,P,,,,,,
3288,iwpc-icpc2024,10.1145/3643916.3644417,4,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2,Single,1
3289,iwpc-icpc2024,10.1145/3643916.3644401,11,SUCCESS,P,,,,,,
3290,iwpc-icpc2024,10.1145/3643916.3644412,2,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Tree,2,Single,1
3291,iwpc-icpc2024,10.1145/3643916.3644408,1,SUCCESS,P,,,,,,
3292,iwpc-icpc2024,10.1145/3643916.3644413,2,SUCCESS,D,Text Based,Word Cloud,Word Cloud,2,Multipanel,3
3293,ease-ease2024,10.1145/3661167.3661210,1,SUCCESS,P,,,,,,
3294,ease-ease2024,10.1145/3661167.3661232,1,SUCCESS,P,,,,,,
3295,ease-ease2024,10.1145/3661167.3661234,2,SUCCESS,P,,,,,,
3296,ease-ease2024,10.1145/3661167.3661211,4,SUCCESS,P,,,,,,
3297,ease-ease2024,10.1145/3661167.3661213,9,SUCCESS,D,Circle,Pie Chart,Pie Chart,2,Multipanel,3
3298,ease-ease2024,10.1145/3661167.3661196,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3299,ease-ease2024,10.1145/3661167.3661228,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
3300,ease-ease2024,10.1145/3661167.3661225,7,SUCCESS,T,,,,,,
3301,ease-ease2024,10.1145/3661167.3661197,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
3302,ease-ease2024,10.1145/3661167.3661180,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3303,ease-ease2024,10.1145/3661167.3661227,4,SUCCESS,P,,,,,,
3304,ease-ease2024,10.1145/3661167.3661210,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,3
3305,ease-ease2024,10.1145/3661167.3661212,3,SUCCESS,P,,,,,,
3306,ease-ease2024,10.1145/3661167.3661220,4,SUCCESS,P,,,,,,
3307,ease-ease2024,10.1145/3661167.3661212,2,SUCCESS,P,,,,,,
3308,ease-ease2024,10.1145/3661167.3661180,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3309,ease-ease2024,10.1145/3661167.3661221,6,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Single,1
3310,ease-ease2024,10.1145/3661167.3661176,2,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,2
3311,ease-ease2024,10.1145/3661167.3661213,3,SUCCESS,D,Circle,Pie Chart,Pie Chart,2,Single,1
3312,ease-ease2024,10.1145/3661167.3661225,8,SUCCESS,T,,,,,,
3313,ease-ease2024,10.1145/3661167.3661227,1,SUCCESS,P,,,,,,
3314,ease-ease2024,10.1145/3661167.3661196,1,SUCCESS,P,,,,,,
3315,ease-ease2024,10.1145/3661167.3661180,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3316,ease-ease2024,10.1145/3661167.3661196,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3317,ease-ease2024,10.1145/3661167.3661174,1,SUCCESS,P,,,,,,
3318,icse-icse2024,10.1145/3597503.3639129,1,SUCCESS,P,,,,,,
3319,icse-icse2024,10.1145/3597503.3639222,3,SUCCESS,P,,,,,,
3320,icse-icse2024,10.1145/3597503.3639105,1,SUCCESS,P,,,,,,
3321,icse-icse2024,10.1145/3597503.3623319,9,SUCCESS,P,,,,,,
3322,icse-icse2024,10.1145/3597503.3639088,7,SUCCESS,P,,,,,,
3323,icse-icse2024,10.1145/3597503.3639124,6,SUCCESS,P,,,,,,
3324,icse-icse2024,10.1145/3597503.3623320,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
3325,icse-icse2024,10.1145/3597503.3623320,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
3326,icse-icse2024,10.1145/3597503.3639157,2,SUCCESS,P,,,,,,
3327,icse-icse2024,10.1145/3597503.3639078,5,SUCCESS,P,,,,,,
3328,icse-icse2024,10.1145/3597503.3623314,1,SUCCESS,P,,,,,,
3329,icse-icse2024,10.1145/3597503.3639141,2,SUCCESS,D,Point,Scatter Plot,Bubble Chart,2,Multipanel,2
3330,icse-icse2024,10.1145/3597503.3639141,2,SUCCESS,D,Point,Scatter Plot,Bubble Chart,2,Multipanel,2
3331,icse-icse2024,10.1145/3597503.3608129,6,SUCCESS,P,,,,,,
3332,icse-icse2024,10.1145/3597503.3639100,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Grouped,1
3333,icse-icse2024,10.1145/3597503.3639128,6,SUCCESS,P,,,,,,
3334,icse-icse2024,10.1145/3597503.3639225,1,SUCCESS,P,,,,,,
3335,icse-icse2024,10.1145/3597503.3608133,6,SUCCESS,D,Circle,Pie Chart,Pie Chart,2,Single,1
3336,icse-icse2024,10.1145/3597503.3639161,2,SUCCESS,P,,,,,,
3337,icse-icse2024,10.1145/3597503.3623337,6,SUCCESS,P,,,,,,
3338,icse-icse2024,10.1145/3597503.3639082,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3339,icse-icse2024,10.1145/3597503.3639138,6,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
3340,icse-icse2024,10.1145/3597503.3639231,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Grouped,1
3341,icse-icse2024,10.1145/3597503.3639107,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
3342,icse-icse2024,10.1145/3597503.3639107,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
3343,icse-icse2024,10.1145/3597503.3639107,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
3344,icse-icse2024,10.1145/3597503.3639088,1,SUCCESS,P,,,,,,
3345,icse-icse2024,10.1145/3597503.3623302,5,SUCCESS,T,,,,,,
3346,icse-icse2024,10.1145/3597503.3623320,8,INVALID,D,Line,INVALID,INVALID,2,Multipanel,4
3347,icse-icse2024,10.1145/3597503.3623320,8,INVALID,D,Line,INVALID,INVALID,2,Multipanel,4
3348,icse-icse2024,10.1145/3597503.3623320,8,INVALID,D,Line,INVALID,INVALID,2,Multipanel,4
3349,icse-icse2024,10.1145/3597503.3623320,8,INVALID,D,Line,INVALID,INVALID,2,Multipanel,4
3350,kbse-ase2024,10.1145/3691620.3695068,1,SUCCESS,P,,,,,,
3351,kbse-ase2024,10.1145/3691620.3695544,1,SUCCESS,P,,,,,,
3352,kbse-ase2024,10.1145/3691620.3695072,2,SUCCESS,P,,,,,,
3353,kbse-ase2024,10.1145/3691620.3695066,3,SUCCESS,P,,,,,,
3354,kbse-ase2024,10.1145/3691620.3695512,9,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Multipanel,2
3355,kbse-ase2024,10.1145/3691620.3695482,5,SUCCESS,P,,,,,,
3356,kbse-ase2024,10.1145/3691620.3695054,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Multipanel,4
3357,kbse-ase2024,10.1145/3691620.3695069,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,3
3358,kbse-ase2024,10.1145/3691620.3695488,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
3359,kbse-ase2024,10.1145/3691620.3695033,4,SUCCESS,P,,,,,,
3360,kbse-ase2024,10.1145/3691620.3695474,5,SUCCESS,P,,,,,,
3361,kbse-ase2024,10.1145/3691620.3695527,1,SUCCESS,P,,,,,,
3362,kbse-ase2024,10.1145/3691620.3695004,1,SUCCESS,P,,,,,,
3363,kbse-ase2024,10.1145/3691620.3695602,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3364,kbse-ase2024,10.1145/3691620.3695065,2,SUCCESS,P,,,,,,
3365,kbse-ase2024,10.1145/3691620.3695517,2,SUCCESS,P,,,,,,
3366,kbse-ase2024,10.1145/3691620.3695536,2,SUCCESS,P,,,,,,
3367,kbse-ase2024,10.1145/3691620.3695013,3,SUCCESS,P,,,,,,
3368,kbse-ase2024,10.1145/3691620.3695490,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
3369,kbse-ase2024,10.1145/3691620.3695505,4,SUCCESS,P,,,,,,
3370,kbse-ase2024,10.1145/3691620.3695482,6,SUCCESS,P,,,,,,
3371,kbse-ase2024,10.1145/3691620.3695595,5,INVALID,D,Distribution,INVALID,INVALID,2,Grouped,1
3372,kbse-ase2024,10.1145/3691620.3695473,6,SUCCESS,P,,,,,,
3373,kbse-ase2024,10.1145/3691620.3695491,2,SUCCESS,P,,,,,,
3374,kbse-ase2024,10.1145/3691620.3695551,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
3375,models-models2024,10.1145/3640310.3674082,11,FAILED,,,,,,,
3376,models-models2024,10.1145/3640310.3674094,8,FAILED,,,,,,,
3377,models-models2024,10.1145/3640310.3674086,8,FAILED,,,,,,,
3378,models-models2024,10.1145/3640310.3674095,1,FAILED,,,,,,,
3379,models-models2024,10.1145/3640310.3674101,3,FAILED,,,,,,,
3380,models-models2024,10.1145/3640310.3674079,2,FAILED,,,,,,,
3381,models-models2024,10.1145/3640310.3674097,5,FAILED,,,,,,,
3382,models-models2024,10.1145/3640310.3674094,4,FAILED,,,,,,,
3383,models-models2024,10.1145/3640310.3674089,1,FAILED,,,,,,,
3384,models-models2024,10.1145/3640310.3674091,6,FAILED,,,,,,,
3385,models-models2024,10.1145/3640310.3674080,4,FAILED,,,,,,,
3386,models-models2024,10.1145/3640310.3674083,4,FAILED,,,,,,,
3387,models-models2024,10.1145/3640310.3674083,5,FAILED,,,,,,,
3388,models-models2024,10.1145/3640310.3674087,1,FAILED,,,,,,,
3389,models-models2024,10.1145/3640310.3674087,6,FAILED,,,,,,,
3390,models-models2024,10.1145/3640310.3674095,2,FAILED,,,,,,,
3391,models-models2024,10.1145/3640310.3674081,6,FAILED,,,,,,,
3392,models-models2024,10.1145/3640310.3674104,1,FAILED,,,,,,,
3393,models-models2024,10.1145/3640310.3674101,10,FAILED,,,,,,,
3394,models-models2024,10.1145/3640310.3674102,3,FAILED,,,,,,,
3395,models-models2024,10.1145/3640310.3674096,1,FAILED,,,,,,,
3396,models-models2024,10.1145/3640310.3674087,2,FAILED,,,,,,,
3397,models-models2024,10.1145/3640310.3674089,3,FAILED,,,,,,,
3398,models-models2024,10.1145/3640310.3674102,2,FAILED,,,,,,,
3399,models-models2024,10.1145/3640310.3674101,4,FAILED,,,,,,,
3400,issre-issre2024,10.1109/ISSRE62328.2024.00031,3,SUCCESS,P,,,,,,
3401,issre-issre2024,10.1109/ISSRE62328.2024.00017,11,SUCCESS,T,,,,,,
3402,issre-issre2024,10.1109/ISSRE62328.2024.00030,7,SUCCESS,P,,,,,,
3403,issre-issre2024,10.1109/ISSRE62328.2024.00016,3,SUCCESS,P,,,,,,
3404,issre-issre2024,10.1109/ISSRE62328.2024.00023,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3405,issre-issre2024,10.1109/ISSRE62328.2024.00021,10,SUCCESS,P,,,,,,
3406,issre-issre2024,10.1109/ISSRE62328.2024.00019,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,4
3407,issre-issre2024,10.1109/ISSRE62328.2024.00025,9,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
3408,issre-issre2024,10.1109/ISSRE62328.2024.00012,3,SUCCESS,T,,,,,,
3409,issre-issre2024,10.1109/ISSRE62328.2024.00019,1,SUCCESS,P,,,,,,
3410,issre-issre2024,10.1109/ISSRE62328.2024.00017,14,SUCCESS,P,,,,,,
3411,issre-issre2024,10.1109/ISSRE62328.2024.00019,11,SUCCESS,D,Distribution,Histogram,Histogram,2,Multipanel,2
3412,issre-issre2024,10.1109/ISSRE62328.2024.00014,7,SUCCESS,P,,,,,,
3413,issre-issre2024,10.1109/ISSRE62328.2024.00026,3,SUCCESS,P,,,,,,
3414,issre-issre2024,10.1109/ISSRE62328.2024.00016,5,SUCCESS,P,,,,,,
3415,issre-issre2024,10.1109/ISSRE62328.2024.00016,4,SUCCESS,P,,,,,,
3416,issre-issre2024,10.1109/ISSRE62328.2024.00014,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3417,issre-issre2024,10.1109/ISSRE62328.2024.00020,9,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
3418,issre-issre2024,10.1109/ISSRE62328.2024.00029,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3419,issre-issre2024,10.1109/ISSRE62328.2024.00022,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,2
3420,issre-issre2024,10.1109/ISSRE62328.2024.00022,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3421,issre-issre2024,10.1109/ISSRE62328.2024.00021,2,SUCCESS,P,,,,,,
3422,issre-issre2024,10.1109/ISSRE62328.2024.00023,5,SUCCESS,P,,,,,,
3423,issre-issre2024,10.1109/ISSRE62328.2024.00021,1,SUCCESS,D,Point,Scatter Plot,Scatter Plot,3,Multipanel,2
3424,issre-issre2024,10.1109/ISSRE62328.2024.00030,2,SUCCESS,P,,,,,,
3425,esem-esem2024,10.1145/3674805.3686685,3,SUCCESS,P,,,,,,
3426,esem-esem2024,10.1145/3674805.3686693,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3427,esem-esem2024,10.1145/3674805.3686685,4,SUCCESS,P,,,,,,
3428,esem-esem2024,10.1145/3674805.3686691,1,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3429,esem-esem2024,10.1145/3674805.3686666,2,SUCCESS,T,,,,,,
3430,esem-esem2024,10.1145/3674805.3686676,1,SUCCESS,P,,,,,,
3431,esem-esem2024,10.1145/3674805.3686675,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Single,1
3432,esem-esem2024,10.1145/3674805.3686682,2,SUCCESS,P,,,,,,
3433,esem-esem2024,10.1145/3674805.3686666,1,SUCCESS,P,,,,,,
3434,esem-esem2024,10.1145/3674805.3686673,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
3435,esem-esem2024,10.1145/3674805.3686673,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
3436,esem-esem2024,10.1145/3674805.3686691,2,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3437,esem-esem2024,10.1145/3674805.3686665,4,SUCCESS,P,,,,,,
3438,esem-esem2024,10.1145/3674805.3686667,2,SUCCESS,P,,,,,,
3439,esem-esem2024,10.1145/3674805.3686670,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
3440,esem-esem2024,10.1145/3674805.3686680,2,SUCCESS,P,,,,,,
3441,esem-esem2024,10.1145/3674805.3686683,6,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
3442,esem-esem2024,10.1145/3674805.3686670,2,SUCCESS,P,,,,,,
3443,esem-esem2024,10.1145/3674805.3686671,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,16
