,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
4405,kbse-ase2024,10.1145/3691620.3695505,1,SUCCESS,D,Diagram,Sankey Diagram,Sankey Diagram,2.0,Single,1
4406,kbse-ase2024,10.1145/3691620.3695528,8,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Combination,2
4407,kbse-ase2024,10.1145/3691620.3695489,11,SUCCESS,P,,,,,,
4408,kbse-ase2024,10.1145/3691620.3695020,2,SUCCESS,P,,,,,,
4409,kbse-ase2024,10.1145/3691620.3695503,4,SUCCESS,P,,,,,,
4410,kbse-ase2024,10.1145/3691620.3695526,1,SUCCESS,P,,,,,,
4411,kbse-ase2024,10.1145/3691620.3695593,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,5
4412,kbse-ase2024,10.1145/3691620.3695521,1,SUCCESS,P,,,,,,
4413,kbse-ase2024,10.1145/3691620.3695010,1,SUCCESS,P,,,,,,
4414,kbse-ase2024,10.1145/3691620.3695037,3,SUCCESS,P,,,,,,
4415,kbse-ase2024,10.1145/3691620.3695539,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
4416,icse-icse2024,10.1145/3597503.3623341,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
4417,icse-icse2024,10.1145/3597503.3639136,6,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
4418,icse-icse2024,10.1145/3597503.3639124,5,SUCCESS,P,,,,,,
4419,icse-icse2024,10.1145/3597503.3639124,11,SUCCESS,P,,,,,,
4420,icse-icse2024,10.1145/3597503.3623344,2,SUCCESS,P,,,,,,
4421,icse-icse2024,10.1145/3597503.3608129,4,SUCCESS,P,,,,,,
4422,icse-icse2024,10.1145/3597503.3639086,10,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,4
4423,icse-icse2024,10.1145/3597503.3639081,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4424,icse-icse2024,10.1145/3597503.3639183,2,SUCCESS,P,,,,,,
4425,icse-icse2024,10.1145/3597503.3623317,3,SUCCESS,P,,,,,,
4426,icse-icse2024,10.1145/3597503.3639229,2,SUCCESS,P,,,,,,
4427,icse-icse2024,10.1145/3597503.3639117,4,SUCCESS,P,,,,,,
4428,icse-icse2024,10.1145/3597503.3639187,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,4
4429,icse-icse2024,10.1145/3597503.3639081,10,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
4430,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
4431,icse-icse2024,10.1145/3597503.3639197,2,SUCCESS,P,,,,,,
4432,icse-icse2024,10.1145/3597503.3639120,5,SUCCESS,P,,,,,,
4433,icse-icse2024,10.1145/3597503.3623331,5,SUCCESS,P,,,,,,
4434,icse-icse2024,10.1145/3597503.3639075,1,SUCCESS,P,,,,,,
4435,icse-icse2024,10.1145/3597503.3639206,1,SUCCESS,T,,,,,,
4436,icse-icse2024,10.1145/3597503.3623319,2,SUCCESS,P,,,,,,
4437,icse-icse2024,10.1145/3597503.3639184,5,SUCCESS,P,,,,,,
4438,icse-icse2024,10.1145/3597503.3623313,5,SUCCESS,P,,,,,,
4439,icse-icse2024,10.1145/3597503.3639130,2,SUCCESS,P,,,,,,
4440,icse-icse2024,10.1145/3597503.3639207,1,SUCCESS,P,,,,,,
4441,kbse-ase2024,10.1145/3691620.3695014,2,SUCCESS,P,,,,,,
4442,kbse-ase2024,10.1145/3691620.3695546,1,SUCCESS,P,,,,,,
4443,kbse-ase2024,10.1145/3691620.3695037,2,SUCCESS,P,,,,,,
4444,kbse-ase2024,10.1145/3691620.3695515,1,SUCCESS,P,,,,,,
4445,kbse-ase2024,10.1145/3691620.3695063,8,SUCCESS,P,,,,,,
4446,kbse-ase2024,10.1145/3691620.3694997,5,SUCCESS,P,,,,,,
4447,kbse-ase2024,10.1145/3691620.3695071,2,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,2
4448,kbse-ase2024,10.1145/3691620.3695512,3,SUCCESS,P,,,,,,
4449,kbse-ase2024,10.1145/3691620.3695594,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4450,kbse-ase2024,10.1145/3691620.3695525,1,SUCCESS,P,,,,,,
4451,kbse-ase2024,10.1145/3691620.3695527,5,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
4452,kbse-ase2024,10.1145/3691620.3695472,3,SUCCESS,P,,,,,,
4453,kbse-ase2024,10.1145/3691620.3695072,4,SUCCESS,P,,,,,,
4454,kbse-ase2024,10.1145/3691620.3695594,4,SUCCESS,P,,,,,,
4455,kbse-ase2024,10.1145/3691620.3695063,4,SUCCESS,P,,,,,,
4456,kbse-ase2024,10.1145/3691620.3695543,4,SUCCESS,P,,,,,,
4457,kbse-ase2024,10.1145/3691620.3695535,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4458,kbse-ase2024,10.1145/3691620.3695018,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4459,kbse-ase2024,10.1145/3691620.3695024,1,SUCCESS,P,,,,,,
4460,kbse-ase2024,10.1145/3691620.3694984,2,SUCCESS,P,,,,,,
4461,icse-icse2024,10.1145/3597503.3639175,1,SUCCESS,P,,,,,,
4462,icse-icse2024,10.1145/3597503.3623318,5,SUCCESS,P,,,,,,
4463,icse-icse2024,10.1145/3597503.3623334,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,4
4464,icse-icse2024,10.1145/3597503.3639184,8,SUCCESS,P,,,,,,
4465,icse-icse2024,10.1145/3597503.3639155,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4466,icse-icse2024,10.1145/3597503.3639145,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,4
4467,kbse-ase2024,10.1145/3691620.3695015,10,SUCCESS,P,,,,,,
4468,kbse-ase2024,10.1145/3691620.3695489,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
4469,kbse-ase2024,10.1145/3691620.3695528,1,SUCCESS,P,,,,,,
4470,kbse-ase2024,10.1145/3691620.3695530,9,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
4471,kbse-ase2024,10.1145/3691620.3695000,1,SUCCESS,T,,,,,,
4472,kbse-ase2024,10.1145/3691620.3695491,1,SUCCESS,P,,,,,,
4473,kbse-ase2024,10.1145/3691620.3694991,4,SUCCESS,T,,,,,,
4474,kbse-ase2024,10.1145/3691620.3695069,1,SUCCESS,P,,,,,,
4475,kbse-ase2024,10.1145/3691620.3695058,2,SUCCESS,P,,,,,,
4476,kbse-ase2024,10.1145/3691620.3695479,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4477,kbse-ase2024,10.1145/3691620.3695523,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4478,kbse-ase2024,10.1145/3691620.3695506,9,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Single,1
4479,kbse-ase2024,10.1145/3691620.3695512,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4480,kbse-ase2024,10.1145/3691620.3695515,4,SUCCESS,T,,,,,,
4481,kbse-ase2024,10.1145/3691620.3695036,2,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
4482,kbse-ase2024,10.1145/3691620.3695472,1,SUCCESS,P,,,,,,
4483,kbse-ase2024,10.1145/3691620.3695023,1,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
4484,kbse-ase2024,10.1145/3691620.3695594,9,SUCCESS,P,,,,,,
4485,kbse-ase2024,10.1145/3691620.3695478,4,SUCCESS,P,,,,,,
4486,msr-msr2024,10.1145/3643991.3644900,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Grouped,1
4487,issta-issta2024,10.1145/3650212.3680315,11,SUCCESS,P,,,,,,
4488,issta-issta2024,10.1145/3650212.3680328,3,SUCCESS,P,,,,,,
4489,issta-issta2024,10.1145/3650212.3652141,7,SUCCESS,P,,,,,,
4490,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
4491,issta-issta2024,10.1145/3650212.3680303,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,2
4492,issta-issta2024,10.1145/3650212.3680321,7,SUCCESS,P,,,,,,
4493,issta-issta2024,10.1145/3650212.3680316,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4494,issta-issta2024,10.1145/3650212.3652145,11,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
4495,issta-issta2024,10.1145/3650212.3652136,5,SUCCESS,P,,,,,,
4496,issta-issta2024,10.1145/3650212.3680311,3,SUCCESS,P,,,,,,
4497,issta-issta2024,10.1145/3650212.3680344,15,SUCCESS,P,,,,,,
4498,issta-issta2024,10.1145/3650212.3652141,3,SUCCESS,P,,,,,,
4499,issta-issta2024,10.1145/3650212.3652110,6,SUCCESS,P,,,,,,
4500,issta-issta2024,10.1145/3650212.3652140,3,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
4501,issta-issta2024,10.1145/3650212.3680358,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4502,issta-issta2024,10.1145/3650212.3680393,4,SUCCESS,P,,,,,,
4503,issta-issta2024,10.1145/3650212.3680305,1,SUCCESS,P,,,,,,
4504,issta-issta2024,10.1145/3650212.3680381,3,SUCCESS,P,,,,,,
4505,issta-issta2024,10.1145/3650212.3680375,12,SUCCESS,P,,,,,,
4506,issta-issta2024,10.1145/3650212.3652144,3,SUCCESS,P,,,,,,
4507,issta-issta2024,10.1145/3650212.3680345,5,SUCCESS,P,,,,,,
4508,issta-issta2024,10.1145/3650212.3652108,1,SUCCESS,P,,,,,,
4509,issta-issta2024,10.1145/3650212.3680335,1,SUCCESS,P,,,,,,
4510,issta-issta2024,10.1145/3650212.3680392,1,SUCCESS,P,,,,,,
4511,kbse-ase2024,10.1145/3691620.3694993,7,SUCCESS,P,,,,,,
4512,kbse-ase2024,10.1145/3691620.3695008,5,SUCCESS,T,,,,,,
4513,kbse-ase2024,10.1145/3691620.3695018,1,SUCCESS,P,,,,,,
4514,kbse-ase2024,10.1145/3691620.3695539,4,SUCCESS,P,,,,,,
4515,kbse-ase2024,10.1145/3691620.3695068,2,SUCCESS,P,,,,,,
4516,kbse-ase2024,10.1145/3691620.3695551,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
4517,models-models2024,10.1145/3640310.3674100,9,SUCCESS,D,Diagram,Sankey Diagram,Sankey Diagram,2.0,Multipanel,2
4518,models-models2024,10.1145/3640310.3674090,4,SUCCESS,P,,,,,,
4519,models-models2024,10.1145/3640310.3674103,1,SUCCESS,P,,,,,,
4520,models-models2024,10.1145/3640310.3674085,1,SUCCESS,P,,,,,,
4521,models-models2024,10.1145/3640310.3674081,3,SUCCESS,P,,,,,,
4522,models-models2024,10.1145/3640310.3674096,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,2
4523,models-models2024,10.1145/3640310.3674082,7,SUCCESS,P,,,,,,
4524,models-models2024,10.1145/3640310.3674103,7,SUCCESS,T,,,,,,
4525,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
4526,models-models2024,10.1145/3640310.3674087,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
4527,models-models2024,10.1145/3640310.3674093,3,SUCCESS,P,,,,,,
4528,models-models2024,10.1145/3640310.3674094,6,SUCCESS,P,,,,,,
4529,models-models2024,10.1145/3640310.3674082,12,SUCCESS,P,,,,,,
4530,models-models2024,10.1145/3640310.3674093,4,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2.0,Single,1
4531,models-models2024,10.1145/3640310.3674080,1,SUCCESS,P,,,,,,
4532,models-models2024,10.1145/3640310.3674092,4,SUCCESS,P,,,,,,
4533,models-models2024,10.1145/3640310.3674079,1,SUCCESS,P,,,,,,
4534,models-models2024,10.1145/3640310.3674104,2,SUCCESS,P,,,,,,
4535,models-models2024,10.1145/3640310.3674102,6,SUCCESS,T,,,,,,
4536,fse-fse2024,10.1145/3643770,2,SUCCESS,P,,,,,,
4537,fse-fse2024,10.1145/3643745,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4538,fse-fse2024,10.1145/3643773,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
4539,kbse-ase2024,10.1145/3691620.3695543,3,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
4540,kbse-ase2024,10.1145/3691620.3695500,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,3
4541,kbse-ase2024,10.1145/3691620.3695525,2,SUCCESS,P,,,,,,
4542,kbse-ase2024,10.1145/3691620.3695475,5,SUCCESS,P,,,,,,
4543,kbse-ase2024,10.1145/3691620.3695515,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4544,kbse-ase2024,10.1145/3691620.3695002,2,SUCCESS,P,,,,,,
4545,kbse-ase2024,10.1145/3691620.3696020,2,SUCCESS,P,,,,,,
4546,kbse-ase2024,10.1145/3691620.3695518,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4547,kbse-ase2024,10.1145/3691620.3695518,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,6
4548,kbse-ase2024,10.1145/3691620.3695068,3,SUCCESS,P,,,,,,
4549,kbse-ase2024,10.1145/3691620.3694992,1,SUCCESS,P,,,,,,
4550,kbse-ase2024,10.1145/3691620.3694987,1,SUCCESS,P,,,,,,
4551,kbse-ase2024,10.1145/3691620.3694996,6,SUCCESS,P,,,,,,
4552,kbse-ase2024,10.1145/3691620.3695015,3,SUCCESS,P,,,,,,
4553,kbse-ase2024,10.1145/3691620.3695503,1,SUCCESS,P,,,,,,
4554,kbse-ase2024,10.1145/3691620.3695521,9,SUCCESS,P,,,,,,
4555,kbse-ase2024,10.1145/3691620.3695595,1,SUCCESS,P,,,,,,
4556,kbse-ase2024,10.1145/3691620.3695503,2,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,2
4557,kbse-ase2024,10.1145/3691620.3695025,2,SUCCESS,P,,,,,,
4558,kbse-ase2024,10.1145/3691620.3695014,1,SUCCESS,P,,,,,,
4559,kbse-ase2024,10.1145/3691620.3695064,8,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,2
4560,kbse-ase2024,10.1145/3691620.3695034,1,SUCCESS,P,,,,,,
4561,re-re2024,10.1109/RE59067.2024.00022,2,SUCCESS,P,,,,,,
4562,re-re2024,10.1109/RE59067.2024.00023,4,SUCCESS,P,,,,,,
4563,re-re2024,10.1109/RE59067.2024.00028,3,SUCCESS,P,,,,,,
4564,re-re2024,10.1109/RE59067.2024.00024,2,SUCCESS,P,,,,,,
4565,re-re2024,10.1109/RE59067.2024.00014,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
4566,issta-issta2024,10.1145/3650212.3680344,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4567,issta-issta2024,10.1145/3650212.3680355,3,SUCCESS,P,,,,,,
4568,issta-issta2024,10.1145/3650212.3680351,1,SUCCESS,P,,,,,,
4569,issta-issta2024,10.1145/3650212.3680370,3,SUCCESS,P,,,,,,
4570,issta-issta2024,10.1145/3650212.3680330,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
4571,issta-issta2024,10.1145/3650212.3680377,1,SUCCESS,P,,,,,,
4572,issta-issta2024,10.1145/3650212.3680304,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4573,issta-issta2024,10.1145/3650212.3680392,7,SUCCESS,P,,,,,,
4574,issta-issta2024,10.1145/3650212.3680385,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
4575,issta-issta2024,10.1145/3650212.3652109,2,SUCCESS,P,,,,,,
4576,issta-issta2024,10.1145/3650212.3680340,4,SUCCESS,P,,,,,,
4577,issta-issta2024,10.1145/3650212.3652128,5,SUCCESS,P,,,,,,
4578,issta-issta2024,10.1145/3650212.3680330,6,SUCCESS,P,,,,,,
4579,issta-issta2024,10.1145/3650212.3680366,1,SUCCESS,P,,,,,,
4580,issta-issta2024,10.1145/3650212.3680303,6,SUCCESS,P,,,,,,
4581,issta-issta2024,10.1145/3650212.3680384,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4582,issta-issta2024,10.1145/3650212.3680341,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4583,issta-issta2024,10.1145/3650212.3680318,7,SUCCESS,P,,,,,,
4584,issta-issta2024,10.1145/3650212.3652131,4,SUCCESS,P,,,,,,
4585,issta-issta2024,10.1145/3650212.3680370,8,SUCCESS,P,,,,,,
4586,issta-issta2024,10.1145/3650212.3680366,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
4587,issta-issta2024,10.1145/3650212.3680345,2,SUCCESS,P,,,,,,
4588,icsm-icsme2024,10.1109/ICSME58944.2024.00046,6,SUCCESS,P,,,,,,
4589,icsm-icsme2024,10.1109/ICSME58944.2024.00028,1,SUCCESS,P,,,,,,
4590,icsm-icsme2024,10.1109/ICSME58944.2024.00012,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4591,icsm-icsme2024,10.1109/ICSME58944.2024.00059,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Grouped,1
4592,icsm-icsme2024,10.1109/ICSME58944.2024.00028,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
4593,icsm-icsme2024,10.1109/ICSME58944.2024.00036,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
4594,icsm-icsme2024,10.1109/ICSME58944.2024.00039,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Grouped,1
4595,icsm-icsme2024,10.1109/ICSME58944.2024.00050,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
4596,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
4597,icsm-icsme2024,10.1109/ICSME58944.2024.00050,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4598,icsm-icsme2024,10.1109/ICSME58944.2024.00041,1,SUCCESS,P,,,,,,
4599,icsm-icsme2024,10.1109/ICSME58944.2024.00028,2,SUCCESS,P,,,,,,
4600,icsm-icsme2024,10.1109/ICSME58944.2024.00039,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
4601,icsm-icsme2024,10.1109/ICSME58944.2024.00022,1,SUCCESS,P,,,,,,
4602,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
4603,icsm-icsme2024,10.1109/ICSME58944.2024.00038,5,SUCCESS,P,,,,,,
4604,icsm-icsme2024,10.1109/ICSME58944.2024.00056,1,SUCCESS,P,,,,,,
4605,icsm-icsme2024,10.1109/ICSME58944.2024.00014,2,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
4606,icsm-icsme2024,10.1109/ICSME58944.2024.00032,1,SUCCESS,P,,,,,,
4607,icsm-icsme2024,10.1109/ICSME58944.2024.00037,5,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Grouped,1
4608,icsm-icsme2024,10.1109/ICSME58944.2024.00028,5,SUCCESS,P,,,,,,
4609,icsm-icsme2024,10.1109/ICSME58944.2024.00018,2,SUCCESS,P,,,,,,
4610,icsm-icsme2024,10.1109/ICSME58944.2024.00048,3,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Single,1
4611,fse-fse2024,10.1145/3660811,2,SUCCESS,P,,,,,,
4612,fse-fse2024,10.1145/3660774,8,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
4613,fse-fse2024,10.1145/3643730,2,SUCCESS,P,,,,,,
4614,fse-fse2024,10.1145/3660768,3,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,2
4615,re-re2024,10.1109/RE59067.2024.00022,7,SUCCESS,P,,,,,,
4616,re-re2024,10.1109/RE59067.2024.00013,6,SUCCESS,P,,,,,,
4617,re-re2024,10.1109/RE59067.2024.00028,4,SUCCESS,P,,,,,,
4618,re-re2024,10.1109/RE59067.2024.00013,5,SUCCESS,P,,,,,,
4619,re-re2024,10.1109/RE59067.2024.00018,1,SUCCESS,P,,,,,,
4620,re-re2024,10.1109/RE59067.2024.00028,2,SUCCESS,P,,,,,,
4621,re-re2024,10.1109/RE59067.2024.00016,1,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Single,1
4622,re-re2024,10.1109/RE59067.2024.00014,2,SUCCESS,P,,,,,,
4623,fse-fse2024,10.1145/3643769,5,SUCCESS,P,,,,,,
4624,fse-fse2024,10.1145/3660776,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
4625,fse-fse2024,10.1145/3643758,3,SUCCESS,D,Point,Scatter Plot,Bubble Chart,2.0,Single,1
4626,fse-fse2024,10.1145/3643746,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4627,fse-fse2024,10.1145/3660768,14,SUCCESS,P,,,,,,
4628,fse-fse2024,10.1145/3643758,8,SUCCESS,P,,,,,,
4629,fse-fse2024,10.1145/3660823,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Single,1
4630,fse-fse2024,10.1145/3660826,1,SUCCESS,P,,,,,,
4631,fse-fse2024,10.1145/3660826,11,SUCCESS,P,,,,,,
4632,fse-fse2024,10.1145/3643767,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
4633,fse-fse2024,10.1145/3643758,2,SUCCESS,P,,,,,,
4634,fse-fse2024,10.1145/3660783,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Single,1
4635,fse-fse2024,10.1145/3643731,3,SUCCESS,P,,,,,,
4636,kbse-ase2024,10.1145/3691620.3695021,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4637,kbse-ase2024,10.1145/3691620.3695022,4,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Single,1
4638,kbse-ase2024,10.1145/3691620.3695485,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4639,kbse-ase2024,10.1145/3691620.3695475,1,SUCCESS,P,,,,,,
4640,kbse-ase2024,10.1145/3691620.3695488,2,SUCCESS,P,,,,,,
4641,kbse-ase2024,10.1145/3691620.3695054,10,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
4642,kbse-ase2024,10.1145/3691620.3695019,2,SUCCESS,P,,,,,,
4643,kbse-ase2024,10.1145/3691620.3695503,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
4644,kbse-ase2024,10.1145/3691620.3695477,14,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
4645,kbse-ase2024,10.1145/3691620.3695489,4,SUCCESS,P,,,,,,
4646,kbse-ase2024,10.1145/3691620.3695023,2,SUCCESS,P,,,,,,
4647,kbse-ase2024,10.1145/3691620.3695553,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Single,1
4648,kbse-ase2024,10.1145/3691620.3694994,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
4649,kbse-ase2024,10.1145/3691620.3695069,3,SUCCESS,P,,,,,,
4650,kbse-ase2024,10.1145/3691620.3694996,5,SUCCESS,P,,,,,,
4651,kbse-ase2024,10.1145/3691620.3695485,4,SUCCESS,P,,,,,,
4652,kbse-ase2024,10.1145/3691620.3695525,7,SUCCESS,P,,,,,,
4653,kbse-ase2024,10.1145/3691620.3695485,3,SUCCESS,P,,,,,,
4654,kbse-ase2024,10.1145/3691620.3695511,1,SUCCESS,P,,,,,,
4655,kbse-ase2024,10.1145/3691620.3695494,1,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Single,1
4656,kbse-ase2024,10.1145/3691620.3695015,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Single,1
4657,kbse-ase2024,10.1145/3691620.3695478,5,SUCCESS,P,,,,,,
4658,kbse-ase2024,10.1145/3691620.3695540,2,SUCCESS,P,,,,,,
4659,kbse-ase2024,10.1145/3691620.3695025,4,SUCCESS,P,,,,,,
4660,kbse-ase2024,10.1145/3691620.3695499,5,SUCCESS,P,,,,,,
4661,kbse-ase2024,10.1145/3691620.3695034,2,SUCCESS,P,,,,,,
4662,kbse-ase2024,10.1145/3691620.3695024,7,SUCCESS,P,,,,,,
4663,kbse-ase2024,10.1145/3691620.3695542,1,SUCCESS,P,,,,,,
4664,kbse-ase2024,10.1145/3691620.3695017,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,1
4665,kbse-ase2024,10.1145/3691620.3694991,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,3
4666,kbse-ase2024,10.1145/3691620.3695483,3,SUCCESS,P,,,,,,
4667,fse-fse2024,10.1145/3643751,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Grouped,9
4668,fse-fse2024,10.1145/3660799,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
4669,fse-fse2024,10.1145/3643739,1,SUCCESS,P,,,,,,
4670,fse-fse2024,10.1145/3660808,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,6
4671,fse-fse2024,10.1145/3643751,1,SUCCESS,D,Line,Surface Graph,Surface Graph,3.0,Multipanel,2
4672,fse-fse2024,10.1145/3643759,4,SUCCESS,P,,,,,,
4673,fse-fse2024,10.1145/3660825,12,SUCCESS,T,,,,,,
4674,fse-fse2024,10.1145/3643768,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
4675,fse-fse2024,10.1145/3660775,7,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
4676,fse-fse2024,10.1145/3643761,1,SUCCESS,P,,,,,,
4677,fse-fse2024,10.1145/3660807,1,SUCCESS,P,,,,,,
4678,fse-fse2024,10.1145/3643759,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Single,1
4679,fse-fse2024,10.1145/3643776,7,SUCCESS,T,,,,,,
4680,fse-fse2024,10.1145/3660824,4,SUCCESS,P,,,,,,
4681,fse-fse2024,10.1145/3643751,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
